model	orthogroup	scc	count
agront	3I2WX	0.5545729451720665	60.0
agront	3I2WY	0.07090267762443053	26.0
agront	3I2WZ	0.30619233989242556	26.0
agront	3I2X0	0.08679713087347285	27.0
agront	3I2X1	-0.0021684242672907594	27.0
agront	3I2X2	0.2857301489105876	26.0
agront	3I2X3	0.2674661455396498	26.0
agront	3I2X4	0.29908625713359127	104.0
agront	3I2X5	-0.1713503304483728	26.0
agront	3I2X6	0.058499566306884215	27.0
agront	3I2X7	-0.17601344249451886	26.0
agront	3I2X8	0.17542690079873807	132.0
agront	3I2XA	-0.15225962586946323	21.0
agront	3I2XB	-0.5850090629663351	26.0
agront	3I2XC	0.09452279555199851	49.0
agront	3I2XD	-0.756825130779611	52.0
agront	3I2XE	0.008302809137190247	27.0
agront	3I2XF	0.05779771839124438	27.0
agront	3I2XG	-0.25009861081112017	48.0
agront	3I2XI	0.016500765232674706	26.0
agront	3I2XK	0.35690495782018694	56.0
agront	3I2XM	0.6936024437711296	51.0
agront	3I2XN	-0.09556447853727594	26.0
agront	3I2XP	0.5936775341721539	70.0
agront	3I2XQ	0.0475091194293797	25.0
agront	3I2XR	0.42265064922441714	26.0
agront	3I2XS	0.05628405307546299	31.0
agront	3I2XT	-0.13932146586700508	26.0
agront	3I2XU	-0.43999312819755426	84.0
agront	3I2XV	0.11267139805703556	26.0
agront	3I2XW	-0.17780070291252104	26.0
agront	3I2XX	0.048697076937551965	26.0
agront	3I2XY	0.0958995929376992	52.0
agront	3I2XZ	0.30877227328437373	53.0
agront	3I2Y0	0.5087912591354512	52.0
agront	3I2Y1	0.1918159124635832	52.0
agront	3I2Y3	0.23303699678517298	26.0
agront	3I2Y4	0.2972251590111601	25.0
agront	3I2Y5	0.17279485305486325	26.0
agront	3I2Y6	-0.24897311655307852	63.0
agront	3I2Y7	-0.007429159819086122	78.0
agront	3I2Y8	0.8367837224150361	54.0
agront	3I2YA	0.19805391410060436	28.0
agront	3I2YB	0.7601667421629343	125.0
agront	3I2YC	-0.21099936675127118	26.0
agront	3I2YD	0.8625482298521622	115.0
agront	3I2YE	-0.1887778563693614	26.0
agront	3I2YF	0.2458714458529025	53.0
agront	3I2YG	0.42181750598649176	28.0
agront	3I2YH	0.11143277719756747	25.0
agront	3I2YI	0.17542340912318158	26.0
agront	3I2YJ	0.011474316262914373	54.0
agront	3I2YK	-0.019094357480714592	26.0
agront	3I2YM	-0.3486742079842289	26.0
agront	3I2YN	0.1378369035555367	26.0
agront	3I2YP	0.7205616979400865	37.0
agront	3I2YR	-0.3071132684176105	26.0
agront	3I2YS	0.6992735639973543	184.0
agront	3I2YT	-0.32580441538409033	26.0
agront	3I2YU	0.2522915767871625	26.0
agront	3I2YV	0.48861946317524874	60.0
agront	3I2YW	-0.12844039707543017	28.0
agront	3I2YY	0.056595788716183655	26.0
agront	3I2YZ	0.6331703566860553	207.0
agront	3I2Z0	0.105083464736319	26.0
agront	3I2Z1	-0.09095572025565435	26.0
agront	3I2Z2	0.6587417021459334	57.0
agront	3I2Z3	-0.09862595879615225	27.0
agront	3I2Z4	0.4165976983076976	52.0
agront	3I2Z5	-0.3824964962600297	53.0
agront	3I2Z6	0.1058892333809899	53.0
agront	3I2Z7	-0.15863075442061542	26.0
agront	3I2Z8	0.10271449048605621	27.0
agront	3I2Z9	-0.32717334149914956	26.0
agront	3I2ZA	-0.023484768646376105	920.0
agront	3I2ZB	0.44552930196308177	130.0
agront	3I2ZC	0.3818649814626099	26.0
agront	3I2ZD	0.34519131287897314	25.0
agront	3I2ZE	-0.19254447090452875	26.0
agront	3I2ZF	0.1715333019313197	21.0
agront	3I2ZG	-0.2504452263747722	26.0
agront	3I2ZH	-0.03274694428188958	52.0
agront	3I2ZI	-0.32810817507499257	26.0
agront	3I2ZJ	0.03840102936165129	26.0
agront	3I2ZK	0.6031901125273991	70.0
agront	3I2ZM	0.20565077526310335	27.0
agront	3I2ZN	0.6337902027351343	52.0
agront	3I2ZP	0.6261047963696535	136.0
agront	3I2ZQ	0.5277327791883516	27.0
agront	3I2ZS	0.30528095249291815	52.0
agront	3I2ZT	-0.25873567302441125	26.0
agront	3I2ZU	0.4028817152894752	26.0
agront	3I2ZW	-0.0044482479919479645	26.0
agront	3I2ZY	-0.47738231927976843	25.0
agront	3I301	0.14123875227728871	26.0
agront	3I302	-0.24892956741067648	26.0
agront	3I303	0.1411618956814677	26.0
agront	3I304	0.27405393301793496	26.0
agront	3I305	0.4261300197529371	115.0
agront	3I306	0.7802565736480678	58.0
agront	3I307	0.09205077842716501	51.0
agront	3I308	0.7773065387199424	74.0
agront	3I309	-0.6044907320627596	24.0
agront	3I30A	0.46565548766041137	45.0
agront	3I30B	-0.24797166021205494	52.0
agront	3I30C	0.18382344883156976	26.0
agront	3I30D	-0.10713449590071052	75.0
agront	3I30F	0.36288228442652737	32.0
agront	3I30G	0.6827286801816541	35.0
agront	3I30H	-0.47837997549581274	52.0
agront	3I30I	0.02218820190290559	26.0
agront	3I30J	0.005793028773699119	25.0
agront	3I30K	0.3585189119551261	29.0
agront	3I30M	-0.23043905881200075	52.0
agront	3I30N	0.8237222510904588	42.0
agront	3I30P	0.767738550937711	52.0
agront	3I30Q	0.4839974870532062	30.0
agront	3I30R	0.1085357032938701	54.0
agront	3I30T	0.17220382069877568	34.0
agront	3I30U	0.551370185531757	102.0
agront	3I30V	0.0017288283112207527	29.0
agront	3I30W	0.05825444476108557	51.0
agront	3I30X	0.38562204732288774	39.0
agront	3I30Z	0.5982190612234408	130.0
agront	3I310	0.6229368693202126	52.0
agront	3I311	0.38154766827859254	78.0
agront	3I312	0.12692442245820096	26.0
agront	3I313	0.7980661607534979	87.0
agront	3I314	-0.0032701919780249574	211.0
agront	3I315	-0.25421102497143216	53.0
agront	3I316	0.1943055164989704	25.0
agront	3I317	0.08887873758791534	28.0
agront	3I318	0.2803030477603494	26.0
agront	3I319	0.17051583189646596	25.0
agront	3I31A	-0.08219190131820223	26.0
agront	3I31B	-0.17655191525849168	26.0
agront	3I31C	0.18248941064428983	27.0
agront	3I31E	-0.14633461550312024	27.0
agront	3I31F	-0.06740595941037789	24.0
agront	3I31G	0.31800308209683664	26.0
agront	3I31H	-0.12913546667197143	40.0
agront	3I31I	0.667051094013701	45.0
agront	3I31K	-0.03879444276528198	79.0
agront	3I31M	0.07069507351203844	53.0
agront	3I31N	0.32218662717718766	27.0
agront	3I31P	-0.17114508259804986	26.0
agront	3I31Q	-0.4288673283481195	52.0
agront	3I31R	-0.24149069756275457	26.0
agront	3I31S	0.17731792075466002	158.0
agront	3I31T	0.4786042673620072	32.0
agront	3I31U	0.4036330038113281	26.0
agront	3I31V	-0.15618025483781614	102.0
agront	3I31W	0.6931454840258593	94.0
agront	3I31X	-0.04212334942557864	26.0
agront	3I31Y	0.008733707726295862	24.0
agront	3I31Z	0.054597201851010864	53.0
agront	3I320	-0.3210688203945861	51.0
agront	3I321	-0.1935582376390143	27.0
agront	3I322	0.33922971736488494	41.0
agront	3I323	-0.4032329110672826	26.0
agront	3I324	0.42857873541945984	39.0
agront	3I325	-0.29148245399534983	27.0
agront	3I326	-0.09179670339781344	26.0
agront	3I327	-0.1882845202541612	27.0
agront	3I328	-0.4370822175764415	38.0
agront	3I329	0.09752088846440186	28.0
agront	3I32A	-0.07765085198621584	26.0
agront	3I32C	-0.40965334590092434	52.0
agront	3I32D	0.21610445059816125	35.0
agront	3I32E	0.15374264885897834	52.0
agront	3I32F	0.14554546220711223	52.0
agront	3I32G	0.14669174432208917	26.0
agront	3I32H	-0.27365058899454	26.0
agront	3I32I	-0.5509339402036567	53.0
agront	3I32J	0.1651802174449982	26.0
agront	3I32K	0.4705056889197078	60.0
agront	3I32M	0.2657992539161505	26.0
agront	3I32N	-0.15620303045293688	27.0
agront	3I32P	0.4529973432606886	56.0
agront	3I32R	0.5731815911807332	34.0
agront	3I32S	0.38858992883789584	31.0
agront	3I32U	0.20287206811057393	27.0
agront	3I32V	0.3335058149222489	26.0
agront	3I32W	0.6289762057893109	77.0
agront	3I32X	0.36043154395149296	26.0
agront	3I32Y	-0.44026877881699367	76.0
agront	3I32Z	0.023241629338129056	27.0
agront	3I330	-0.024391149064674125	97.0
agront	3I331	0.0444900987394241	26.0
agront	3I333	0.004278077313093619	27.0
agront	3I334	-0.3193020163375591	26.0
agront	3I335	0.8046698897616819	51.0
agront	3I337	0.21072520996941152	26.0
agront	3I338	-0.5717935163686428	81.0
agront	3I339	0.49646600369745586	58.0
agront	3I33A	0.7646322613316114	103.0
agront	3I33B	0.7579269336946599	50.0
agront	3I33C	0.10200570013279067	23.0
agront	3I33D	0.5681020808616286	33.0
agront	3I33E	0.47288028581172126	79.0
agront	3I33F	0.08768446804540903	52.0
agront	3I33G	0.4880149119034832	64.0
agront	3I33H	-0.17288588532610263	51.0
agront	3I33I	-0.15200087303316256	25.0
agront	3I33J	0.5173563980650158	132.0
agront	3I33K	-0.30669198801570535	26.0
agront	3I33M	-0.034229854428975214	27.0
agront	3I33N	0.013243521750949509	27.0
agront	3I33P	0.5863888796924072	37.0
agront	3I33Q	0.369888141191275	32.0
agront	3I33R	-0.2481998402775719	26.0
agront	3I33S	0.7281773810587412	52.0
agront	3I33T	0.2544571938603275	52.0
agront	3I33U	0.3386623750725038	54.0
agront	3I33V	0.20733570531345827	26.0
agront	3I33W	-0.1142075585164983	26.0
agront	3I33X	0.26288112727062296	26.0
agront	3I33Z	0.14109760084259648	52.0
agront	3I340	-0.24952953058930852	26.0
agront	3I341	0.42583166354633695	26.0
agront	3I342	-0.18353929467966876	26.0
agront	3I343	-0.6149083417660753	52.0
agront	3I345	-0.004387173472220403	28.0
agront	3I347	-0.2484137711750331	26.0
agront	3I348	0.6546213333779517	39.0
agront	3I349	0.2695861048438339	26.0
agront	3I34A	0.14253974283894574	26.0
agront	3I34B	0.7350946977568704	41.0
agront	3I34C	0.47880157062384815	110.0
agront	3I34D	0.38884139285939123	28.0
agront	3I34F	0.6304381076329046	26.0
agront	3I34H	0.19641750103386435	27.0
agront	3I34I	0.7631662699046616	82.0
agront	3I34K	-0.005816939681778108	26.0
agront	3I34M	0.2829285643475261	26.0
agront	3I34N	0.7745841312716918	32.0
agront	3I34P	-0.34305654125413215	26.0
agront	3I34R	0.3172428147642554	53.0
agront	3I34S	-0.15848735530227595	86.0
agront	3I34T	0.2856797177285689	29.0
agront	3I34U	0.2132052598133539	52.0
agront	3I34V	0.24869912320825416	83.0
agront	3I34W	0.7375765575975157	107.0
agront	3I34X	0.6928770301637406	91.0
agront	3I34Y	0.10369898072453726	26.0
agront	3I34Z	0.4673870621554777	98.0
agront	3I350	0.3907614774465058	26.0
agront	3I351	-0.4900705217275697	52.0
agront	3I352	0.39178799621387844	26.0
agront	3I353	0.07073580177756618	33.0
agront	3I354	-0.033846153846153845	26.0
agront	3I355	0.20100128929104144	25.0
agront	3I356	-0.02675263832693627	23.0
agront	3I357	0.8038472664220715	55.0
agront	3I359	-0.40082178344463276	26.0
agront	3I35A	-0.0733232680628919	26.0
agront	3I35B	0.17815453507071155	56.0
agront	3I35C	0.09643918093346909	23.0
agront	3I35D	0.5440600681436708	41.0
agront	3I35E	-0.30375661728030123	85.0
agront	3I35F	0.6162581438490717	113.0
agront	3I35H	-0.24539545688726128	26.0
agront	3I35I	0.36127009326070547	27.0
agront	3I35J	0.26283514530108676	28.0
agront	3I35K	0.048049069869858956	32.0
agront	3I35M	0.7831603134749929	69.0
agront	3I35N	-0.2390683245475603	26.0
agront	3I35Q	0.09307228897469873	53.0
agront	3I35R	0.07564612650833803	26.0
agront	3I35S	0.08634593969478326	26.0
agront	3I35T	-0.024193501602076506	52.0
agront	3I35U	0.7126358392105114	52.0
agront	3I35V	0.3509752706979593	26.0
agront	3I35W	-0.041524321889331875	36.0
agront	3I35X	0.5456570265206263	26.0
agront	3I35Y	-0.4960510940279485	78.0
agront	3I35Z	0.06481512352955861	26.0
agront	3I360	0.3553203946963899	26.0
agront	3I361	0.6303744646444033	52.0
agront	3I362	0.25054858450117845	28.0
agront	3I363	0.0405378624075745	55.0
agront	3I364	0.1470302129373389	26.0
agront	3I365	-0.16145942451500847	27.0
agront	3I366	0.6704409088195376	26.0
agront	3I367	-0.1617665263117328	211.0
agront	3I368	0.6256734226701317	37.0
agront	3I369	-0.3401575538308157	52.0
agront	3I36A	-0.05987001059349103	26.0
agront	3I36B	0.24559043409041878	26.0
agront	3I36C	0.031393193441212185	24.0
agront	3I36E	0.32470913073595714	28.0
agront	3I36F	-0.3950744491293604	26.0
agront	3I36G	0.42062424046518126	57.0
agront	3I36H	0.28449333006152944	26.0
agront	3I36I	-0.07260111692484714	25.0
agront	3I36J	-0.1718885793241142	26.0
agront	3I36K	0.06518617332586536	26.0
agront	3I36M	0.2626533468386517	78.0
agront	3I36N	0.27713147396322774	26.0
agront	3I36P	-0.3329343123234129	26.0
agront	3I36Q	0.4771413215810991	65.0
agront	3I36R	0.374214226927478	29.0
agront	3I36S	-0.2457167705149857	27.0
agront	3I36T	0.36896275272679396	26.0
agront	3I36U	-0.08646923587593565	52.0
agront	3I36V	-0.2175286631165385	26.0
agront	3I36W	0.5576428546581078	28.0
agront	3I36X	0.5745249558949728	26.0
agront	3I36Y	0.28552022235625213	26.0
agront	3I36Z	-0.3675464975731006	24.0
agront	3I370	0.5252179936567108	26.0
agront	3I371	-0.5022719846714403	46.0
agront	3I372	0.14946231895103385	27.0
agront	3I373	0.2664430130271256	33.0
agront	3I374	0.07838790822903265	26.0
agront	3I375	0.5811508984663378	51.0
agront	3I376	0.29765833064973446	75.0
agront	3I377	0.35658361408509004	80.0
agront	3I379	0.09827091460302104	26.0
agront	3I37A	0.030467879891235283	49.0
agront	3I37B	0.009194066225649182	27.0
agront	3I37C	-0.14199391972414485	58.0
agront	3I37D	0.014408318058898348	26.0
agront	3I37E	0.33303121946079406	43.0
agront	3I37F	0.386171403337374	26.0
agront	3I37G	0.48287696969470584	71.0
agront	3I37H	-0.5774495146996598	53.0
agront	3I37I	-0.34178460197915217	26.0
agront	3I37J	0.5800846652063879	75.0
agront	3I37K	0.6793738944132379	34.0
agront	3I37M	0.530981755386503	26.0
agront	3I37N	0.36797841848286844	72.0
agront	3I37P	0.14307728905196967	26.0
agront	3I37Q	0.028072604205734333	26.0
agront	3I37R	-0.37384437321513264	25.0
agront	3I37S	-0.05735967558557315	78.0
agront	3I37T	-0.01717329078753966	54.0
agront	3I37U	0.10624533634672123	52.0
agront	3I37W	0.14409704911488913	46.0
agront	3I37X	0.07129610148072277	26.0
agront	3I37Y	0.1175792415463391	52.0
agront	3I37Z	0.8126855313499891	42.0
agront	3I380	0.6741338878646972	64.0
agront	3I381	0.46729871981398546	26.0
agront	3I383	-0.4053724053724054	27.0
agront	3I384	0.3142417188635283	35.0
agront	3I385	0.33870542189396075	26.0
agront	3I386	0.13730541894217088	26.0
agront	3I387	-0.011625919130421986	26.0
agront	3I388	0.09353667397683826	26.0
agront	3I389	0.046823389373579015	26.0
agront	3I38A	0.027223138077767113	25.0
agront	3I38C	0.5906151118376035	53.0
agront	3I38D	0.05077899690008368	25.0
agront	3I38E	0.3608995088631107	32.0
agront	3I38F	0.6351223530625432	225.0
agront	3I38G	0.7201424058608831	75.0
agront	3I38H	-0.09114972537726085	52.0
agront	3I38I	-0.1813186813186813	27.0
agront	3I38J	0.6523664966203947	59.0
agront	3I38K	0.5114730314228406	52.0
agront	3I38N	0.1662591994210287	27.0
agront	3I38P	0.11601586416357952	52.0
agront	3I38S	0.09665702893781958	25.0
agront	3I38T	-0.5052984628629404	52.0
agront	3I38U	0.19379507864243473	27.0
agront	3I38V	-0.07676512835276288	26.0
agront	3I38W	-0.04001368223060367	26.0
agront	3I38X	-0.09177320481983352	26.0
agront	3I38Y	-0.11524244673387188	24.0
agront	3I38Z	0.5456349790136293	87.0
agront	3I390	0.5087485223593341	53.0
agront	3I391	0.3247041420118343	29.0
agront	3I392	0.3493653068475943	26.0
agront	3I393	0.24240409429159776	33.0
agront	3I394	0.07018893257577113	26.0
agront	3I395	-0.4667255726069124	22.0
agront	3I396	0.36882970416403926	71.0
agront	3I397	0.10029101840245722	26.0
agront	3I398	-0.26739613999970563	26.0
agront	3I399	-0.006683515040445963	48.0
agront	3I39A	0.581501131162743	57.0
agront	3I39B	-0.6878033545167254	54.0
agront	3I39C	-0.026864866034740215	26.0
agront	3I39D	0.2319790672893602	26.0
agront	3I39F	0.2919353984510471	68.0
agront	3I39G	0.2377559716712944	25.0
agront	3I39H	0.669789833817413	103.0
agront	3I39I	0.46563471516663396	75.0
agront	3I39J	0.03264624223572772	26.0
agront	3I39K	0.18521792719610125	26.0
agront	3I39M	0.1447746515694199	52.0
agront	3I39N	-0.16070334945119116	56.0
agront	3I39P	0.3055993469619242	34.0
agront	3I39Q	-0.46094711198960314	52.0
agront	3I39R	0.21940613554662558	30.0
agront	3I39S	0.031049492614918944	54.0
agront	3I39U	-0.029658926016031633	23.0
agront	3I39V	0.47285090745053787	59.0
agront	3I39X	0.0589041959447116	26.0
agront	3I39Y	0.0010282187162740661	55.0
agront	3I39Z	0.7293338289215855	52.0
agront	3I3A0	0.1815382567195564	26.0
agront	3I3A1	0.0010258163938607634	26.0
agront	3I3A2	0.25417507014670715	52.0
agront	3I3A3	0.07238852908376353	27.0
agront	3I3A4	0.17923265271907135	27.0
agront	3I3A5	-0.17054008504352874	54.0
agront	3I3A6	-0.529798953466932	25.0
agront	3I3A7	0.19458759846686996	26.0
agront	3I3A8	0.3481319311003431	72.0
agront	3I3A9	0.057172254906800404	26.0
agront	3I3AB	-0.30757712992868363	79.0
agront	3I3AC	0.26834735557329414	26.0
agront	3I3AD	0.12890003910134537	26.0
agront	3I3AE	-0.24142718238532504	52.0
agront	3I3AF	-0.5437880827958733	52.0
agront	3I3AG	0.693063618367392	51.0
agront	3I3AH	0.6952849477546938	67.0
agront	3I3AI	-0.5140379903905736	54.0
agront	3I3AJ	-0.5695335317861604	51.0
agront	3I3AK	0.04325804284200571	28.0
agront	3I3AM	0.3645720198386683	52.0
agront	3I3AN	-0.06921376004715979	26.0
agront	3I3AP	-0.13132087116622057	27.0
agront	3I3AQ	0.18437460468488254	53.0
agront	3I3AR	0.7111878377020524	35.0
agront	3I3AS	0.0979825504344549	26.0
agront	3I3AT	-0.7180486296394916	52.0
agront	3I3AU	-0.13100737144289615	26.0
agront	3I3AV	0.26237415971166084	26.0
agront	3I3AW	0.6873410913799016	26.0
agront	3I3AX	0.4938363404201984	26.0
agront	3I3AY	-0.03938330071834833	27.0
agront	3I3AZ	-0.6586250741339226	27.0
agront	3I3B0	0.2289703547762073	22.0
agront	3I3B2	0.3920383898881863	52.0
agront	3I3B3	0.37836547671946613	131.0
agront	3I3B4	0.6163871615021036	31.0
agront	3I3B5	0.6453623724522449	52.0
agront	3I3B6	0.6247553611579847	59.0
agront	3I3B7	0.057847037918140845	26.0
agront	3I3B8	0.25124923953628137	29.0
agront	3I3B9	0.22773260618035238	29.0
agront	3I3BA	-0.1930008844321725	26.0
agront	3I3BC	-0.2954404633195277	50.0
agront	3I3BD	0.5888371092733289	42.0
agront	3I3BE	-0.1615853452968899	29.0
agront	3I3BF	0.07300041264863345	52.0
agront	3I3BG	0.27424037081053504	27.0
agront	3I3BH	-0.37072505588012283	26.0
agront	3I3BI	-0.0006115278682781433	27.0
agront	3I3BJ	0.7613249333797826	51.0
agront	3I3BK	-0.08703297219854261	26.0
agront	3I3BM	0.692638329079952	44.0
agront	3I3BN	0.18174983633772776	47.0
agront	3I3BR	-0.2278124689433669	22.0
agront	3I3BS	0.7739544472876192	125.0
agront	3I3BT	0.04120209620996837	26.0
agront	3I3BU	0.17603859003200564	26.0
agront	3I3BV	-0.30380299595601234	30.0
agront	3I3BW	0.3387874579411965	49.0
agront	3I3BX	0.22945723702534093	26.0
agront	3I3BY	0.7529388816605813	45.0
agront	3I3BZ	-0.1853769207583718	25.0
agront	3I3C0	0.24113679019745088	26.0
agront	3I3C1	0.7593703666993276	56.0
agront	3I3C2	-0.23867979565508135	52.0
agront	3I3C3	-0.3054216982742789	30.0
agront	3I3C4	0.8359583293940902	65.0
agront	3I3C5	0.8506469672417704	65.0
agront	3I3C6	-0.15187277524972814	26.0
agront	3I3C7	-0.46056676942089164	26.0
agront	3I3C8	-0.15001369300107992	28.0
agront	3I3C9	0.5613421760221049	32.0
agront	3I3CB	0.35727716099102264	60.0
agront	3I3CC	0.5965134605439222	65.0
agront	3I3CD	-0.1759547556117938	29.0
agront	3I3CE	-0.16050035348960182	26.0
agront	3I3CF	0.08607722754454608	26.0
agront	3I3CG	0.5512160478199485	35.0
agront	3I3CH	0.010609177391708823	26.0
agront	3I3CI	-0.10271401803284189	58.0
agront	3I3CJ	-0.18968896795440818	24.0
agront	3I3CK	-0.11579131120657336	28.0
agront	3I3CM	0.6214337111910143	140.0
agront	3I3CN	-0.39749480684971505	25.0
agront	3I3CP	0.07590670642748676	26.0
agront	3I3CQ	0.42798504715689867	26.0
agront	3I3CR	-0.09563013603628719	26.0
agront	3I3CT	0.20299621374769342	27.0
agront	3I3CU	0.1468911162864116	76.0
agront	3I3CV	-0.22103611412581503	26.0
agront	3I3CW	0.8393165866577275	56.0
agront	3I3CX	-0.20443098017568787	27.0
agront	3I3CY	0.4503639365949604	52.0
agront	3I3CZ	-0.3915607857073122	26.0
agront	3I3D0	0.39544941439165215	25.0
agront	3I3D1	-0.04245412375076434	28.0
agront	3I3D2	0.5517630465080505	49.0
agront	3I3D3	-0.7241532352257184	53.0
agront	3I3D4	0.7911988178332238	49.0
agront	3I3D6	-0.479371379264842	52.0
agront	3I3D7	0.4499900230252952	58.0
agront	3I3D8	0.023457160982815226	51.0
agront	3I3DA	-0.03278465152349109	26.0
agront	3I3DB	-0.3067715637679615	26.0
agront	3I3DC	0.004672942389879346	28.0
agront	3I3DD	-0.023031274267562674	27.0
agront	3I3DF	0.3123523299883401	27.0
agront	3I3DG	0.7378060536825385	52.0
agront	3I3DI	0.6849246728071935	107.0
agront	3I3DJ	0.31490698419347884	26.0
agront	3I3DK	0.020677062440304615	27.0
agront	3I3DM	0.4873511172990396	71.0
agront	3I3DN	0.44022018315128153	26.0
agront	3I3DP	0.5962980632652568	75.0
agront	3I3DQ	-0.27658119658119656	26.0
agront	3I3DR	0.036594509809112316	24.0
agront	3I3DS	0.7245932962876975	52.0
agront	3I3DT	-0.2676923076923077	26.0
agront	3I3DU	0.60900947254221	26.0
agront	3I3DV	0.16159197751803758	27.0
agront	3I3DW	0.33396798767255625	70.0
agront	3I3DX	0.13598743438632774	25.0
agront	3I3DY	0.01269960124666613	26.0
agront	3I3DZ	-0.6522418254874235	52.0
agront	3I3E0	0.2707127793434207	55.0
agront	3I3E1	0.14922738543614011	27.0
agront	3I3E2	0.14689972833246187	23.0
agront	3I3E4	-0.1499439135148817	26.0
agront	3I3E5	-0.626078644836017	50.0
agront	3I3E6	0.10258163938607633	26.0
agront	3I3E7	0.7825146478727415	94.0
agront	3I3E8	-0.21002226126876825	26.0
agront	3I3E9	0.546792330087142	26.0
agront	3I3EA	0.5020373877320848	29.0
agront	3I3EC	-0.6247867711116183	47.0
agront	3I3ED	0.44473292772418516	54.0
agront	3I3EE	0.036991165595600305	52.0
agront	3I3EF	-0.3069060401479914	27.0
agront	3I3EG	-0.08491706707645481	26.0
agront	3I3EH	-0.5397385372249952	26.0
agront	3I3EI	0.5297132163995575	45.0
agront	3I3EK	-0.02569690310815144	24.0
agront	3I3EM	0.20364521137638714	27.0
agront	3I3EN	-0.4071438597084374	26.0
agront	3I3EP	0.4789366337486651	27.0
agront	3I3EQ	0.06445002394083969	68.0
agront	3I3ER	-0.2609791449404166	54.0
agront	3I3ES	0.5487650153238487	53.0
agront	3I3ET	0.6774115351851013	51.0
agront	3I3EU	-0.09776967137858984	27.0
agront	3I3EV	-0.07808230625229212	26.0
agront	3I3EW	0.07811720442940302	58.0
agront	3I3EX	0.8094581354184738	54.0
agront	3I3EY	0.29329242015143425	26.0
agront	3I3EZ	-0.10912988703481352	33.0
agront	3I3F0	-0.579094069839803	48.0
agront	3I3F1	0.03442679583575559	52.0
agront	3I3F2	0.5009159953864221	58.0
agront	3I3F3	0.6971948410443282	52.0
agront	3I3F4	0.3297538572172081	52.0
agront	3I3F5	0.13558891182744678	52.0
